Data;UF;Cidade;Regiao;CodigoEstacao;Latitude;Longitude;Altitude;ArquivoFonte;Data Medicao;NUMERO DE DIAS COM PRECIP. PLUV, MENSAL (AUT)(número);PRECIPITACAO TOTAL, MENSAL (AUT)(mm);PRESSAO ATMOSFERICA, MEDIA MENSAL (AUT)(mB);TEMPERATURA MEDIA, MENSAL (AUT)(°C);VENTO, VELOCIDADE MAXIMA MENSAL (AUT)(m/s);VENTO, VELOCIDADE MEDIA MENSAL (AUT)(m/s);Unnamed: 7;Unnamed: 6
20130930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2013-09-30;6,0;86,0;989,5;27,6;9,2;2,0;;
20131031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2013-10-31;14,0;122,8;989,2;26,6;12,8;1,9;;
20131130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2013-11-30;19,0;171,6;988,1;25,3;12,5;1,8;;
20131231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2013-12-31;25,0;387,4;988,7;25,2;8,6;1,7;;
20140131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-01-31;23,0;255,6;990,0;24,5;8,9;1,6;;
20140228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-02-28;22,0;370,0;989,1;24,7;7,3;1,6;;
20140331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-03-31;22,0;297,6;989,7;25,5;7,7;1,6;;
20140430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-04-30;24,0;260,0;990,2;25,4;8,8;1,5;;
20140531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-05-31;11,0;64,6;990,2;26,3;5,8;1,4;;
20140630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-06-30;0,0;0,0;991,2;25,7;7,5;1,7;;
20140731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-07-31;0,0;0,0;992,7;26,0;7,4;2,0;;
20140831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-08-31;2,0;2,2;991,2;26,5;8,9;2,0;;
20140930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-09-30;7,0;;;;11,2;;;
20141031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-10-31;11,0;139,4;989,4;27,1;8,4;2,2;;
20141130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-11-30;15,0;130,0;988,6;26,5;8,5;2,0;;
20141231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2014-12-31;21,0;365,0;989,5;25,4;12,8;1,9;;
20150131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-01-31;22,0;282,4;990,4;25,1;10,4;1,6;;
20150228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-02-28;17,0;181,8;990,2;25,2;7,4;1,8;;
20150331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-03-31;19,0;393,6;989,9;25,7;9,0;1,8;;
20150430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-04-30;20,0;;990,2;25,8;7,8;1,5;;
20150531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-05-31;9,0;125,2;990,9;26,1;9,5;1,6;;
20150630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-06-30;0,0;0,0;992,2;25,5;6,8;1,7;;
20150731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-07-31;2,0;4,8;991,8;25,7;8,6;1,9;;
20150831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-08-31;0,0;0,0;990,7;26,6;9,5;2,0;;
20150930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-09-30;4,0;8,2;989,1;28,2;8,9;2,1;;
20151031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-10-31;10,0;159,6;988,8;28,1;9,7;1,9;;
20151130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-11-30;15,0;171,8;988,3;26,9;12,7;1,9;;
20151231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2015-12-31;;;;;;;;
20160131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-01-31;1,0;;;;;;;
20160229.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-02-29;6,0;43,8;989,4;27,6;8,7;1,9;;
20160331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-03-31;23,0;314,6;990,5;26,4;9,7;1,8;;
20160430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-04-30;9,0;101,6;989,5;27,0;7,5;1,4;;
20160531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-05-31;2,0;;;;6,0;;;
20160630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-06-30;;;;;7,9;;;
20160731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-07-31;;;;;8,1;;;
20160831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-08-31;;;;;;;;
20160930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-09-30;;;;;;;;
20161031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-10-31;11,0;;988,6;27,4;9,9;2,0;;
20161130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-11-30;13,0;121,0;987,9;26,8;11,0;1,9;;
20161231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2016-12-31;16,0;189,0;988,9;25,7;12,1;1,9;;
20170131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-01-31;16,0;144,8;989,5;25,7;8,9;1,7;;
20170228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-02-28;22,0;329,4;989,8;25,1;8,3;2,0;;
20170331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-03-31;21,0;216,2;989,7;25,9;7,7;1,6;;
20170430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-04-30;18,0;122,4;989,8;26,1;7,3;1,4;;
20170531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-05-31;7,0;20,0;990,2;27,0;5,9;1,3;;
20170630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-06-30;2,0;3,0;991,5;25,4;7,1;1,7;;
20170731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-07-31;0,0;0,0;993,8;24,6;8,3;2,3;;
20170831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-08-31;0,0;0,0;990,2;27,1;9,0;1,9;;
20170930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-09-30;0,0;0,0;989,9;28,5;10,6;2,5;;
20171031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-10-31;8,0;95,6;988,0;28,2;9,8;2,3;;
20171130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-11-30;16,0;207,0;988,1;26,7;8,4;2,1;;
20171231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2017-12-31;26,0;249,2;988,8;25,5;12,9;1,8;;
20180131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-01-31;22,0;397,4;989,3;25,2;9,9;1,7;;
20180228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-02-28;25,0;490,0;989,4;25,1;7,5;1,8;;
20180331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-03-31;27,0;278,8;989,5;25,7;8,7;1,8;;
20180430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-04-30;19,0;110,0;990,5;25,6;7,1;1,5;;
20180531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-05-31;7,0;32,2;991,0;26,4;7,9;1,6;;
20180630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-06-30;0,0;0,0;992,2;25,3;7,1;1,7;;
20180731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-07-31;0,0;0,0;991,9;25,5;7,6;1,7;;
20180831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-08-31;1,0;16,6;991,3;26,9;8,0;2,0;;
20180930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-09-30;6,0;78,2;988,8;27,3;13,1;1,8;;
20181031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-10-31;18,0;169,6;988,8;26,7;12,0;1,8;;
20181130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-11-30;4,0;;;;8,1;;;
20181231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2018-12-31;;;;;;;;
20190131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-01-31;;;;;3,9;;;
20190228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-02-28;7,0;;;;8,1;;;
20190331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-03-31;26,0;316,4;990,4;25,7;8,1;1,7;;
20190430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-04-30;18,0;123,8;990,0;26,4;7,6;1,5;;
20190531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-05-31;11,0;62,0;989,9;26,9;8,7;1,3;;
20190630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-06-30;1,0;1,4;992,1;26,0;7,7;1,8;;
20190731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-07-31;0,0;0,0;991,9;25,9;8,0;1,9;;
20190831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-08-31;;0,0;992,1;26,7;8,6;2,1;;
20190930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-09-30;5,0;81,4;989,4;28,1;8,7;2,0;;
20191031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-10-31;19,0;171,2;988,9;26,0;8,7;1,8;;
20191130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-11-30;17,0;192,2;988,1;26,1;13,6;1,7;;
20191231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2019-12-31;22,0;210,0;988,5;26,0;12,6;1,7;;
20200131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-01-31;25,0;349,4;989,8;26,0;9,8;1,8;;
20200229.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-02-29;22,0;250,6;990,1;25,9;7,0;1,9;;
20200331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-03-31;22,0;404,2;990,1;25,8;7,3;1,8;;
20200430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-04-30;22,0;106,8;990,7;26,5;6,0;1,7;;
20200531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-05-31;6,0;91,4;991,5;26,7;6,6;1,5;;
20200630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-06-30;0,0;0,0;991,8;26,0;7,9;1,8;;
20200731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-07-31;;;991,2;25,6;7,9;1,9;;
20200831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-08-31;1,0;;990,5;27,6;7,4;1,9;;
20200930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-09-30;4,0;30,8;989,2;28,2;12,2;2,1;;
20201031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-10-31;4,0;;987,9;;9,6;1,9;;
20201130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-11-30;3,0;;;;11,7;;;
20201231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2020-12-31;;;;;8,6;;;
20210131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-01-31;;;;;7,7;;;
20210228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-02-28;;;;;7,4;;;
20210331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-03-31;;;;;8,9;;;
20210430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-04-30;9,0;;989,6;;8,3;1,5;;
20210531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-05-31;6,0;14,8;990,9;26,3;5,2;1,3;;
20210630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-06-30;2,0;1,8;991,3;26,0;7,2;1,6;;
20210731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-07-31;;0,0;992,3;25,6;9,1;1,9;;
20210831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-08-31;;0,0;990,8;26,9;9,1;2,0;;
20210930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-09-30;7,0;127,4;989,7;27,9;10,7;1,9;;
20211031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-10-31;13,0;70,0;989,0;26,9;9,0;2,0;;
20211130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-11-30;11,0;;;;7,8;;;
20211231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2021-12-31;;;;;9,7;;;
20220131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-01-31;;;;;;;;
20220228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-02-28;;;;;;;;
20220331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-03-31;;;;;;;;
20220430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-04-30;;;;;5,3;;;
20220531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-05-31;;;;;5,9;;;
20220630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-06-30;;;;;6,3;;;
20220731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-07-31;;;;;6,8;;;
20220831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-08-31;;;;;;;;
20220930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-09-30;;;;;;;;
20221031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-10-31;;;;;;;;
20221130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-11-30;;;;;;;;
20221231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2022-12-31;;;;;;;;
20230131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-01-31;;;;;;;;
20230228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-02-28;;;;;;;;
20230331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-03-31;;;;;;;;
20230430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-04-30;;;;;;;;
20230531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-05-31;;;;;;;;
20230630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-06-30;;;;26,2;6,7;;;
20230731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-07-31;0,0;0,0;992,1;26,0;9,8;1,8;;
20230831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-08-31;4,0;87,0;990,5;27,4;10,2;1,9;;
20230930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-09-30;4,0;11,8;989,3;28,2;8,7;1,8;;
20231031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-10-31;8,0;76,2;988,2;28,4;9,6;1,9;;
20231130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-11-30;13,0;158,4;988,4;27,3;10,1;1,8;;
20231231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2023-12-31;11,0;54,4;988,6;26,9;11,5;1,8;;
20240131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-01-31;17,0;;990,3;26,1;7,7;1,8;;
20240229.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-02-29;11,0;;990,5;26,6;8,2;2,1;;
20240331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-03-31;;;989,8;27,1;9,4;1,8;;
20240430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-04-30;;;989,6;26,8;9,7;1,4;;
20240531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-05-31;;;990,1;27,4;6,1;1,5;;
20240630.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-06-30;;;991,6;26,3;7,6;1,8;;
20240731.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-07-31;;;992,7;25,8;8,3;1,9;;
20240831.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-08-31;;;991,5;27,1;8,8;2,0;;
20240930.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-09-30;;;988,9;28,8;10,0;2,2;;
20241031.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-10-31;;;988,8;28,1;10,4;2,0;;
20241130.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-11-30;;;988,4;26,3;11,0;2,0;;
20241231.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2024-12-31;;;988,9;26,1;9,5;1,8;;
20250131.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2025-01-31;;;989,7;25,7;8,3;1,8;;
20250228.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2025-02-28;;;989,4;25,6;8,8;1,7;;
20250331.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2025-03-31;;;990,0;26,1;11,6;1,5;;
20250430.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2025-04-30;;;989,3;26,5;9,6;1,4;;
20250531.0;;MARIANOPOLIS DO TO;;A041;-9.57638888;-49.72333332;186.69;dados_A041_M_2012-11-23_2025-08-01.csv;2025-05-31;;;991,1;26,7;6,3;1,7;;
